School_Id,Suburb,State Code,Address,School_Information,Latitude,Longitude,ICSEA_Value,Student_number,,Postcode
4055,St Marys ,NSW,"Oxley Park Public School, Adelaide St, Postcode-2760","Primary School (Coed, Kinder to Year 6)",-33.771451,150.788894,920,493,,2760
4056,Rooty Hill ,NSW,"Rooty Hill Public School, Rooty Hill Rd North, Postcode-2766","Primary School (Coed, Kinder to Year 6)",-33.769292,150.840435,960,665,,2766
4057,Birrong ,NSW,"Birrong Public School, 132 Auburn Rd, Postcode-2143","Primary School (Coed, Kinder to Year 6)",-33.895596,151.02007,980,559,,2143
4058,Leumeah ,NSW,"Leumeah Public School, Burrendong Rd, Postcode-2560","Primary School (Coed, Kinder to Year 6)",-34.049425,150.840373,1016,619,,2560
4059,Bankstown ,NSW,"Wattawa Heights Public School, The Avenue, Postcode-2200","Primary School (Coed, Kinder to Year 6)",-33.914921,151.012095,956,274,,2200
4060,Cambridge Park ,NSW,"Cambridge Park Public School, 35 Oxford St, Postcode-2747","Primary School (Coed, Kinder to Year 6)",-33.747017,150.725939,908,519,,2747
4061,Blacktown ,NSW,"Blacktown North Public School, 1 Bessemer St, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.75879,150.913134,970,196,,2148
4064,Macquarie Fields ,NSW,"Macquarie Fields Public School, Fields Rd, Postcode-2564","Primary School (Coed, Kinder to Year 6)",-33.995325,150.882486,1005,906,,2564
4065,Fairfield East,NSW,"Villawood North Public School, Bligh St, Postcode-2165","Primary School (Coed, Kinder to Year 6)",-33.877111,150.972454,926,274,,2165
4066,South Windsor,NSW,"Windsor South Public School, 77A Church Street, Postcode-2756","Primary School (Coed, Kinder to Year 6)",-33.618221,150.804036,850,168,,2756
4067,Matraville ,NSW,"Matraville Soldiers Settlement Public School, Menin Rd, Postcode-2036","Primary School (Coed, Kinder to Year 6)",-33.958039,151.239995,971,208,,2036
4071,Oatlands ,NSW,"Oatlands Public School, Belmore St East, Postcode-2117","Primary School (Coed, Kinder to Year 6)",-33.800088,151.023521,1073,182,,2117
4075,Kirrawee ,NSW,"Kirrawee Public School, Bath Rd, Postcode-2232","Primary School (Coed, Kinder to Year 6)",-34.033467,151.07749,1009,237,,2232
4077,Illawong ,NSW,"Illawong Public School, Fowler Rd, Postcode-2234","Primary School (Coed, Kinder to Year 6)",-33.999133,151.042689,1064,195,,2234
4083,Port Kembla ,NSW,"Kemblawarra Public School, Shellharbour Rd, Postcode-2505","Primary School (Coed, Kinder to Year 6)",-34.489284,150.893254,846,101,,2505
4084,Lilli Pilli ,NSW,"Lilli Pilli Public School, Lilli Pilli Point Rd, Postcode-2229","Primary School (Coed, Kinder to Year 6)",-34.066592,151.118387,1093,362,,2229
4085,Lismore Heights ,NSW,"Lismore Heights Public School, 195 High St, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.806982,153.300641,923,231,,2480
4088,Padstow,NSW,"Padstow North Public School, Halcyon Ave, Postcode-2211","Primary School (Coed, Kinder to Year 6)",-33.945302,151.031421,1045,340,,2211
4089,Parkes ,NSW,"Middleton Public School, Medlyn St, Postcode-2870","Primary School (Coed, Kinder to Year 6)",-33.14775,148.173061,919,271,,2870
4092,Riverwood ,NSW,"Hannans Road Public School, Hannans Rd, Postcode-2210","Primary School (Coed, Kinder to Year 6)",-33.945271,151.057599,938,175,,2210
4095,Fairy Meadow,NSW,"Mount Ousley Public School, 31 McGrath Street, Postcode-2519","Primary School (Coed, Kinder to Year 6)",-34.398869,150.88825,1053,213,,2519
4097,Tuggerawong ,NSW,"Tuggerawong Public School, Cadonia Rd, Postcode-2259","Primary School (Coed, Kinder to Year 6)",-33.279824,151.485605,976,241,,2259
4100,Forbes ,NSW,"Forbes North Public School, Thomson & Facey Sts, Postcode-2871","Primary School (Coed, Kinder to Year 6)",-33.369929,148.001032,867,297,,2871
4101,Murwillumbah ,NSW,"Murwillumbah East Public School, Charles St, Postcode-2484","Primary School (Coed, Kinder to Year 6)",-28.320856,153.405267,948,305,,2484
4103,Telopea,NSW,"Telopea Public School, Chestnut Avenue, Postcode-2117","Primary School (Coed, Kinder to Year 6)",-33.797032,151.04364,921,59,,2117
4106,Nowra ,NSW,"Nowra Hill Public School, Naval Air Station, Postcode-2541","Primary School (Coed, Kinder to Year 6)",-34.93542,150.566223,1006,145,,2541
4110,Central Mangrove,NSW,"Central Mangrove Public School, 1708 Wisemans Ferry Rd, Postcode-2250","Primary School (Coed, Kinder to Year 6)",-33.295626,151.244425,947,73,,2250
4111,Tweed Heads South ,NSW,"Tweed Heads South Public School, Heffron St, Postcode-2486","Primary School (Coed, Kinder to Year 6)",-28.195346,153.539048,879,206,,2486
4112,Deniliquin ,NSW,"Deniliquin South Public School, Sloane St, Postcode-2710","Primary School (Coed, Kinder to Year 6)",-35.537609,144.955826,984,301,,2710
4115,Mingoola,NSW,"Mingoola Public School, 16 Mingoola School Road, Postcode-4380","Primary School (Coed, Kinder to Year 6)",-29.005108,151.542636,,6,,4380
4116,Blacktown ,NSW,"Blacktown West Public School, Lancaster St, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.770441,150.893057,957,430,,2148
4117,Hamlyn Terrace,NSW,"Warnervale Public School, 179-201 Warnervale Rd, Postcode-2259","Primary School (Coed, Kinder to Year 6)",-33.251778,151.469227,963,479,,2259
4118,Moree ,NSW,"Moree East Public School, Adelaide St, Postcode-2400","Primary School (Coed, Kinder to Year 6)",-29.476982,149.840238,617,131,,2400
4121,Albion Park ,NSW,"Albion Park Rail Public School, Tongarra Rd, Postcode-2527","Primary School (Coed, Kinder to Year 6)",-34.56755,150.798668,887,322,,2527
4122,Miranda ,NSW,"Miranda North Public School, 162B The Boulevarde, Postcode-2228","Primary School (Coed, Kinder to Year 6)",-34.031992,151.11273,1023,306,,2228
4123,Ermington ,NSW,"Rydalmere East Public School, Spurway St, Postcode-2115","Primary School (Coed, Kinder to Year 6)",-33.817144,151.05818,1019,172,,2115
4124,Yowie Bay ,NSW,"Yowie Bay Public School, Wonga Rd, Postcode-2228","Primary School (Coed, Kinder to Year 6)",-34.048155,151.102761,1099,498,,2228
4125,Ermington ,NSW,"Ermington West Public School, Vignes St, Postcode-2115","Primary School (Coed, Kinder to Year 6)",-33.805894,151.058368,991,151,,2115
4126,Campbelltown ,NSW,"Campbelltown North Public School, Thomas St & Rudd Rd, Postcode-2560","Primary School (Coed, Kinder to Year 6)",-34.061201,150.826589,934,330,,2560
4127,Queanbeyan ,NSW,"Queanbeyan West Public School, Morton St, Postcode-2620","Primary School (Coed, Kinder to Year 6)",-35.348418,149.21574,1001,422,,2620
4129,Jesmond ,NSW,"Heaton Public School, Janet St, Postcode-2299","Primary School (Coed, Kinder to Year 6)",-32.899751,151.695069,988,205,,2299
4131,Young ,NSW,"Young North Public School, William St, Postcode-2594","Primary School (Coed, Kinder to Year 6)",-34.311036,148.305408,907,297,,2594
4132,Arcadia Vale,NSW,"Arcadia Vale Public School, Glade St, Postcode-2283","Primary School (Coed, Kinder to Year 6)",-33.060231,151.582044,964,105,,2283
4136,Garden Suburb ,NSW,"Garden Suburb Public School, Prospect Rd, Postcode-2289","Primary School (Coed, Kinder to Year 6)",-32.947882,151.682275,1017,233,,2289
4138,Penrith,NSW,"Penrith South Public School, 172-190 Jamison Rd, Postcode-2750","Primary School (Coed, Kinder to Year 6)",-33.763901,150.700637,966,480,,2750
4142,Bankstown,NSW,"Bankstown West Public School, William St, Postcode-2200","Primary School (Coed, Kinder to Year 6)",-33.915528,151.019639,992,296,,2200
4144,Wagga Wagga ,NSW,"Turvey Park Public School, 31 Halloran Street, Postcode-2650","Primary School (Coed, Kinder to Year 6)",-35.129059,147.357531,970,367,,2650
4147,Erskineville ,NSW,"Erskineville Public School, Swanson St, Postcode-2043","Primary School (Coed, Kinder to Year 6)",-33.900881,151.186112,1165,367,,2043
4148,Castlereagh ,NSW,"Castlereagh Public School, Post Office Rd, Postcode-2750","Primary School (Coed, Kinder to Year 6)",-33.667028,150.675968,1005,106,,2750
4149,North Haven ,NSW,"North Haven Public School, Ocean Drive, Postcode-2443","Primary School (Coed, Kinder to Year 6)",-31.633807,152.819763,980,295,,2443
4151,Panania ,NSW,"Tower Street Public School, 74 Tower St, Postcode-2213","Primary School (Coed, Kinder to Year 6)",-33.956383,151.007373,996,189,,2213
4155,Edgeworth ,NSW,"Edgeworth Heights Public School, Ridley St, Postcode-2285","Primary School (Coed, Kinder to Year 6)",-32.924431,151.609209,953,386,,2285
4157,Dundas Valley,NSW,"Yates Avenue Public School, Yates Ave, Postcode-2117","Primary School (Coed, Kinder to Year 6)",-33.795608,151.058398,997,157,,2117
4160,Eastwood ,NSW,"Kent Road Public School, Kent & Herring Rds, Postcode-2122","Primary School (Coed, Kinder to Year 6)",-33.787415,151.108936,1131,595,,2122
4161,Liverpool ,NSW,"Liverpool West Public School, 79-81 Hoxton Park Rd, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.927101,150.907691,903,624,,2170
4162,Seven Hills ,NSW,"Seven Hills West Public School, Lucas Rd & Sackville St, Postcode-2147","Primary School (Coed, Kinder to Year 6)",-33.765987,150.921605,983,380,,2147
4163,Wallsend ,NSW,"Elermore Vale Public School, Jubilee Rd, Postcode-2287","Primary School (Coed, Kinder to Year 6)",-32.915589,151.666815,1014,380,,2287
4164,North Ryde ,NSW,"Truscott Street Public School, Truscott St, Postcode-2113","Primary School (Coed, Kinder to Year 6)",-33.794097,151.130918,1125,332,,2113
4165,North Epping ,NSW,"Epping North Public School, Boundary Rd, Postcode-2121","Primary School (Coed, Kinder to Year 6)",-33.757643,151.095425,1163,420,,2121
4166,Blacktown ,NSW,"Marayong Public School, Davis Rd, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.756609,150.895304,951,488,,2148
4168,Lavington,NSW,"Lavington East Public School, 518 Daly Street, Postcode-2641","Primary School (Coed, Kinder to Year 6)",-36.039323,146.948942,943,362,,2641
4173,Wagga Wagga ,NSW,"Kooringal Public School, Lake Albert Rd, Postcode-2650","Primary School (Coed, Kinder to Year 6)",-35.148828,147.373239,981,444,,2650
4177,East Lismore ,NSW,"Albert Park Public School, 344 Keen Street, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.821563,153.272498,838,57,,2480
4180,Berkeley ,NSW,"Berkeley West Public School, Nolan St, Postcode-2506","Primary School (Coed, Kinder to Year 6)",-34.475497,150.841,900,201,,2506
4183,Budgewoi,NSW,"Budgewoi Public School, Lukela Ave, Postcode-2262","Primary School (Coed, Kinder to Year 6)",-33.225718,151.549312,938,562,,2262
4184,Lennox Head,NSW,"Lennox Head Public School, 25 Byron Street, Postcode-2478","Primary School (Coed, Kinder to Year 6)",-28.794377,153.590695,1052,348,,2478
4185,Valentine ,NSW,"Valentine Public School, Tallawalla Rd, Postcode-2280","Primary School (Coed, Kinder to Year 6)",-33.009147,151.642517,1066,560,,2280
4190,Black Springs,NSW,"Black Springs Public School, Avoca St, Postcode-2787","Primary School (Coed, Kinder to Year 6)",-33.845694,149.741982,928,9,,2787
4191,Lalor Park ,NSW,"Lalor Park Public School, Heffron Rd, Postcode-2147","Primary School (Coed, Kinder to Year 6)",-33.760504,150.93125,927,139,,2147
4192,Seven Hills,NSW,"Bert Oldfield Public School, Oldfield Rd, Postcode-2147","Primary School (Coed, Kinder to Year 6)",-33.777505,150.924537,1008,269,,2147
4193,Blacktown ,NSW,"Blacktown South Public School, 183 Flushcombe Rd, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.780193,150.905175,1041,960,,2148
4194,Charlestown ,NSW,"Charlestown East Public School, James St, Postcode-2290","Primary School (Coed, Kinder to Year 6)",-32.971176,151.704693,1028,217,,2290
4195,Warrimoo ,NSW,"Warrimoo Public School, Florabella St, Postcode-2774","Primary School (Coed, Kinder to Year 6)",-33.728056,150.600217,1043,177,,2774
4196,Kempsey ,NSW,"Kempsey South Public School, 21 Queen St, Postcode-2440","Primary School (Coed, Kinder to Year 6)",-31.094959,152.829888,720,124,,2440
4197,Blacksmiths,NSW,"Blacksmiths Public School, Amaroo St, Postcode-2281","Primary School (Coed, Kinder to Year 6)",-33.071303,151.654011,1003,97,,2281
4198,Casula ,NSW,"Casula Public School, De Meyrick Ave, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.944218,150.9092,996,849,,2170
4199,Elanora Heights ,NSW,"Elanora Heights Public School, 43 Elanora Road, Postcode-2101","Primary School (Coed, Kinder to Year 6)",-33.703672,151.284751,1099,578,,2101
4200,Allambie Heights ,NSW,"Allambie Heights Public School, Allambie Rd, Postcode-2100","Primary School (Coed, Kinder to Year 6)",-33.76615,151.249208,1127,551,,2100
4203,Kotara,NSW,"Kotara South Public School, 150 Rae Crescent, Postcode-2289","Primary School (Coed, Kinder to Year 6)",-32.946528,151.694255,1060,287,,2289
4204,Parkes ,NSW,"Parkes East Public School, 1-3 Thornbury St, Postcode-2870","Primary School (Coed, Kinder to Year 6)",-33.136054,148.190215,931,261,,2870
4205,North St Marys,NSW,"St Marys North Public School, 24-40 Willow Road, Postcode-2760","Primary School (Coed, Kinder to Year 6)",-33.756231,150.782596,862,423,,2760
4206,Warners Bay ,NSW,"Biddabah Public School, Medcalf St, Postcode-2282","Primary School (Coed, Kinder to Year 6)",-32.966054,151.641812,1013,455,,2282
4207,Glendale ,NSW,"Glendale East Public School, 8 Margot Ave, Postcode-2285","Primary School (Coed, Kinder to Year 6)",-32.927568,151.65441,934,236,,2285
4208,Fennell Bay ,NSW,"Fennell Bay Public School, Bay Rd, Postcode-2283","Primary School (Coed, Kinder to Year 6)",-32.991749,151.601866,896,146,,2283
4209,Temora ,NSW,"Temora West Public School, Truskett St, Postcode-2666","Primary School (Coed, Kinder to Year 6)",-34.451303,147.523536,942,146,,2666
4210,Mount Pritchard ,NSW,"Mount Pritchard East Public School, Townview Rd, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.905097,150.912044,916,247,,2170
4212,Acacia Gardens ,NSW,"Quakers Hill East Public School, 14 Chase Drive, Postcode-2763","Primary School (Coed, Kinder to Year 6)",-33.732484,150.914359,1064,681,,2763
4214,Narrandera ,NSW,"Narrandera East Infants School, Elizabeth St, Postcode-2700","Infants School (Coed, Kinder to Year 2)",-34.750279,146.565792,,69,,2700
4215,Mount Austin ,NSW,"Mount Austin Public School, Bourke St, Postcode-2650","Primary School (Coed, Kinder to Year 6)",-35.135621,147.35123,811,262,,2650
4217,Greenacre ,NSW,"Banksia Road Public School, 65 Banksia Rd, Postcode-2190","Primary School (Coed, Kinder to Year 6)",-33.906898,151.05011,947,482,,2190
4218,East Gosford,NSW,"Gosford East Public School, Cnr York & Webb Sts, Postcode-2250","Primary School (Coed, Kinder to Year 6)",-33.437558,151.348883,1017,358,,2250
4221,Loftus ,NSW,"Loftus Public School, Tenth Ave, Postcode-2232","Primary School (Coed, Kinder to Year 6)",-34.046979,151.048886,1080,435,,2232
4222,Wentworthville,NSW,"Darcy Road Public School, 98A Darcy Road, Postcode-2145","Primary School (Coed, Kinder to Year 6)",-33.801954,150.96599,1083,640,,2145
4225,Tulloona,NSW,"Tulloona Public School, Limebon Road, Postcode-2400","Primary School (Coed, Kinder to Year 6)",-28.868872,150.1013,,11,,2400
4228,Bullarah,NSW,"Bullarah Public School, 6915 Gwydir Highway, Postcode-2400","Primary School (Coed, Kinder to Year 6)",-29.470905,149.228908,948,13,,2400
4230,Caringbah ,NSW,"Laguna Street Public School, 204 Caringbah Road, Postcode-2229","Primary School (Coed, Kinder to Year 6)",-34.04634,151.11285,1083,456,,2229
4232,Broken Hill ,NSW,"Morgan Street Public School, 482 Morgan St, Postcode-2880","Primary School (Coed, Kinder to Year 6)",-31.941471,141.460807,985,316,,2880
4233,Broken Hill ,NSW,"Railway Town Public School, Wills St, Postcode-2880","Primary School (Coed, Kinder to Year 6)",-31.970615,141.43997,902,114,,2880
4241,Cromer ,NSW,"Cromer Public School, Carcoola Rd, Postcode-2099","Primary School (Coed, Kinder to Year 6)",-33.738009,151.274661,1082,737,,2099
4246,North Nowra,NSW,"Illaroo Road Public School, 103 Illaroo Road, Postcode-2541","Primary School (Coed, Kinder to Year 6)",-34.859064,150.590007,1007,553,,2541
4248,Seven Hills ,NSW,"Vardys Road Public School, Vardys Rd, Postcode-2147","Primary School (Coed, Kinder to Year 6)",-33.757148,150.942765,1019,476,,2147
4249,Collaroy Plateau ,NSW,"Wheeler Heights Public School, Veterans Pde, Postcode-2097","Primary School (Coed, Kinder to Year 6)",-33.72779,151.284764,1084,503,,2097
4250,Randwick ,NSW,"Randwick Public School, Cowper St, Postcode-2031","Primary School (Coed, Kinder to Year 6)",-33.910645,151.241714,1165,881,,2031
4256,Nowra East ,NSW,"Nowra East Public School, Jervis St, Postcode-2541","Primary School (Coed, Kinder to Year 6)",-34.882443,150.607732,773,351,,2541
4257,North Ryde ,NSW,"Ryde East Public School, 12 Twin Rd, Postcode-2113","Primary School (Coed, Kinder to Year 6)",-33.807139,151.125864,1115,485,,2113
4258,Blacktown,NSW,"Lynwood Park Public School, 87 Turner Street, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.754408,150.926373,979,290,,2148
4259,Cronulla ,NSW,"Burraneer Bay Public School, 161-165 Burraneer Bay Rd, Postcode-2230","Primary School (Coed, Kinder to Year 6)",-34.051026,151.132781,1096,644,,2230
4262,Moree ,NSW,"Mallawa Public School, Combadello-Poison Gate Rd, Postcode-2400","Primary School (Coed, Kinder to Year 6)",-29.645473,149.439183,930,6,,2400
4263,Tarro ,NSW,"Tarro Public School, Eastern Ave, Postcode-2322","Primary School (Coed, Kinder to Year 6)",-32.810607,151.664754,929,144,,2322
4266,Dapto ,NSW,"Lakelands Public School, Lakelands Drive, Postcode-2530","Primary School (Coed, Kinder to Year 6)",-34.505002,150.795602,960,318,,2530
4268,Griffith ,NSW,"Griffith East Public School, Wakaden St, Postcode-2680","Primary School (Coed, Kinder to Year 6)",-34.286141,146.061792,966,552,,2680
4270,Khancoban ,NSW,"Khancoban Public School, 21 Mitchell Ave, Postcode-2642","Primary School (Coed, Kinder to Year 6)",-36.21405,148.131142,965,22,,2642
4274,Hornsby ,NSW,"Hornsby Heights Public School, Somerville Rd, Postcode-2077","Primary School (Coed, Kinder to Year 6)",-33.670114,151.097989,1110,430,,2077
4275,Thornleigh ,NSW,"Normanhurst West Public School, Dartford Rd, Postcode-2120","Primary School (Coed, Kinder to Year 6)",-33.721061,151.088436,1145,505,,2120
4276,Thornleigh ,NSW,"Thornleigh West Public School, Giblett Ave, Postcode-2120","Primary School (Coed, Kinder to Year 6)",-33.723864,151.072163,1146,558,,2120
4277,Campbelltown ,NSW,"Campbelltown East Public School, Waminda Ave, Postcode-2560","Primary School (Coed, Kinder to Year 6)",-34.072299,150.831753,952,297,,2560
4278,Liverpool ,NSW,"Marsden Road Public School, Marsden Rd, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.916491,150.912841,961,671,,2170
4279,St Marys ,NSW,"St Marys South Public School, 96 Monfarville St, Postcode-2760","Primary School (Coed, Kinder to Year 6)",-33.780052,150.776385,957,303,,2760
4281,Deniliquin ,NSW,"Deniliquin North Public School, Victoria St, Postcode-2710","Primary School (Coed, Kinder to Year 6)",-35.525164,144.981664,977,140,,2710
4282,Marayong,NSW,"Marayong Heights Public School, Guerie St, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.742667,150.896425,976,325,,2148
4283,West Pymble ,NSW,"West Pymble Public School, Apollo Ave, Postcode-2073","Primary School (Coed, Kinder to Year 6)",-33.763937,151.124401,1162,337,,2073
4285,Colyton ,NSW,"Bennett Road Public School, 100-114 Bennett Rd, Postcode-2760","Primary School (Coed, Kinder to Year 6)",-33.783499,150.792462,908,526,,2760
4286,Camden ,NSW,"Camden South Public School, Hume Hwy, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.069741,150.69563,1037,815,,2570
4288,Holsworthy,NSW,"Holsworthy Public School, Infantry Pde, Postcode-2173","Primary School (Coed, Kinder to Year 6)",-33.956342,150.953353,1084,690,,2173
4289,Lurnea ,NSW,"Lurnea Public School, West & Reilly Sts, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.932082,150.891925,908,432,,2170
4290,Mount Druitt,NSW,"Mount Druitt Public School, 51 Belmore Avenue, Postcode-2770","Primary School (Coed, Kinder to Year 6)",-33.763984,150.812509,957,560,,2770
4291,Oak Flats ,NSW,"Balarang Public School, Government Rd, Postcode-2529","Primary School (Coed, Kinder to Year 6)",-34.55976,150.831115,952,304,,2529
4292,Engadine ,NSW,"Engadine West Public School, Woronora Rd, Postcode-2233","Primary School (Coed, Kinder to Year 6)",-34.059519,151.002566,1044,751,,2233
4293,St Ives ,NSW,"St Ives North Public School, 87 Memorial Ave, Postcode-2075","Primary School (Coed, Kinder to Year 6)",-33.718672,151.163635,1194,903,,2075
4294,Carlingford ,NSW,"Roselea Public School, North Rocks Rd, Postcode-2118","Primary School (Coed, Kinder to Year 6)",-33.765259,151.05252,1110,343,,2118
4296,Woonona,NSW,"Woonona East Public School, 19 Corinda Road, Postcode-2517","Primary School (Coed, Kinder to Year 6)",-34.352261,150.915453,1041,222,,2517
4298,Engadine ,NSW,"Yarrawarrah Public School, Old Bush Rd, Postcode-2233","Primary School (Coed, Kinder to Year 6)",-34.056574,151.026137,1062,283,,2233
4299,Malabar,NSW,"Chifley Public School, Mitchell St, Postcode-2036","Primary School (Coed, Kinder to Year 6)",-33.96583,151.242158,975,185,,2036
4305,Weilmoringle ,NSW,"Weilmoringle Public School, Burns Rd, Postcode-2839","Primary School (Coed, Kinder to Year 6)",-29.238786,146.918094,622,14,,2839
4310,Blacktown ,NSW,"Walters Road Public School, 158 Walters Rd, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.784758,150.892148,993,568,,2148
4311,Bardia,NSW,"Bardia Public School, Macdonald Rd, Postcode-2565","Primary School (Coed, Kinder to Year 6)",-33.97528,150.857923,1013,253,,2565
4312,Greystanes ,NSW,"Ringrose Public School, Ringrose Ave, Postcode-2145","Primary School (Coed, Kinder to Year 6)",-33.820181,150.959399,1003,407,,2145
4313,Blaxland East,NSW,"Blaxland East Public School, 53-85 Old Bathurst Road, Postcode-2774","Primary School (Coed, Kinder to Year 6)",-33.746937,150.623632,1085,380,,2774
4314,Cabramatta,NSW,"Harrington Street Public School, 13-25 Harrington Street, Postcode-2166","Primary School (Coed, Kinder to Year 6)",-33.888595,150.908725,985,971,,2166
4316,Mannering Park ,NSW,"Mannering Park Public School, Vales Rd, Postcode-2259","Primary School (Coed, Kinder to Year 6)",-33.150794,151.536785,929,229,,2259
4318,Charlestown ,NSW,"Hillsborough Public School, Waratah Ave, Postcode-2290","Primary School (Coed, Kinder to Year 6)",-32.959966,151.68003,1015,281,,2290
4319,Sadleir ,NSW,"Sadleir Public School, Insignia St, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.915843,150.891029,903,306,,2168
4320,Gwandalan ,NSW,"Gwandalan Public School, Kanangra Drive, Postcode-2259","Primary School (Coed, Kinder to Year 6)",-33.135468,151.582444,953,339,,2259
4323,Peakhurst Heights,NSW,"Peakhurst South Public School, 45A Pindari Road, Postcode-2210","Primary School (Coed, Kinder to Year 6)",-33.972923,151.055986,1019,227,,2210
4324,Charlestown ,NSW,"Charlestown South Public School, Patricia Ave, Postcode-2290","Primary School (Coed, Kinder to Year 6)",-32.96765,151.688181,1001,205,,2290
4327,Blacktown ,NSW,"Marayong South Public School, McClean St, Postcode-2148","Primary School (Coed, Kinder to Year 6)",-33.760128,150.885236,993,345,,2148
4328,Merrylands ,NSW,"Sherwood Grange Public School, Bruce St, Postcode-2160","Primary School (Coed, Kinder to Year 6)",-33.836784,150.960103,1002,316,,2160
4329,Woy Woy ,NSW,"Woy Woy South Public School, The School Mall, Postcode-2256","Primary School (Coed, Kinder to Year 6)",-33.503577,151.321429,947,493,,2256
4331,St Ives ,NSW,"St Ives Public School, Horace St, Postcode-2075","Primary School (Coed, Kinder to Year 6)",-33.738199,151.1665,1163,455,,2075
4333,Warilla ,NSW,"Warilla North Public School, Oldfield St, Postcode-2528","Primary School (Coed, Kinder to Year 6)",-34.546621,150.85283,827,156,,2528
4336,Heckenberg,NSW,"Heckenberg Public School, Jindabyne St, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.908784,150.890543,864,213,,2168
4337,Busby ,NSW,"Busby Public School, South Liverpool Rd, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.911561,150.881313,873,247,,2168
4338,Miller ,NSW,"Miller Public School, Miller Rd & Shropshire St, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.921454,150.876881,872,205,,2168
4339,Kingswood ,NSW,"Kingswood South Public School, Smith St, Postcode-2747","Primary School (Coed, Kinder to Year 6)",-33.769287,150.711849,952,293,,2747
4342,Picnic Point ,NSW,"Picnic Point Public School, Prince & Thomas Sts, Postcode-2213","Primary School (Coed, Kinder to Year 6)",-33.969119,151.010243,1104,398,,2213
4344,Ashcroft,NSW,"Ashcroft Public School, Sheriff St, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.916395,150.89839,885,273,,2168
4346,Penrith,NSW,"Kingswood Park Public School, Caloola Ave, Postcode-2750","Primary School (Coed, Kinder to Year 6)",-33.741191,150.711457,839,145,,2750
4348,Coleambally,NSW,"Coleambally Central School, Kingfisher Ave, Postcode-2707","CentralCommunity School (Coed, Kinder to Year 12)",-34.804177,145.884407,940,241,,2707
4354,Faulconbridge ,NSW,"Faulconbridge Public School, Grose Rd, Postcode-2776","Primary School (Coed, Kinder to Year 6)",-33.691022,150.544693,1046,318,,2776
4355,Wetherill Park,NSW,"Smithfield West Public School, Wetherill St, Postcode-2164","Primary School (Coed, Kinder to Year 6)",-33.857608,150.91788,932,326,,2164
4357,Mount Pleasant ,NSW,"Pleasant Heights Public School, Alvan Pde, Postcode-2519","Primary School (Coed, Kinder to Year 6)",-34.396188,150.873289,1099,260,,2519
4359,Bilgola Plateau ,NSW,"Bilgola Plateau Public School, Plateau Rd, Postcode-2107","Primary School (Coed, Kinder to Year 6)",-33.644021,151.313406,1131,498,,2107
4360,Cartwright,NSW,"Cartwright Public School, Willan Drive, Postcode-2168","Primary School (Coed, Kinder to Year 6)",-33.925284,150.890943,912,170,,2168
4364,Toongabbie ,NSW,"Toongabbie West Public School, Ballandella Rd, Postcode-2146","Primary School (Coed, Kinder to Year 6)",-33.792593,150.957238,1003,247,,2146
4365,Hornsby ,NSW,"Hornsby North Public School, Ida St, Postcode-2077","Primary School (Coed, Kinder to Year 6)",-33.682646,151.098865,1140,837,,2077
4366,Constitution Hill,NSW,"Toongabbie East Public School, Harris Rd, Postcode-2145","Primary School (Coed, Kinder to Year 6)",-33.797274,150.980274,874,78,,2145
4367,Caves Beach,NSW,"Caves Beach Public School, Park Ave, Postcode-2281","Primary School (Coed, Kinder to Year 6)",-33.103178,151.638184,1039,406,,2281
4368,Belrose ,NSW,"Wakehurst Public School, Glen St, Postcode-2085","Primary School (Coed, Kinder to Year 6)",-33.738527,151.218101,1109,370,,2085
4369,Lewisham,NSW,"Lewisham Public School, The Boulevarde, Postcode-2049","Primary School (Coed, Kinder to Year 6)",-33.897746,151.146076,1102,179,,2049
4370,Adamstown,NSW,"Belair Public School, Carolyn St, Postcode-2289","Primary School (Coed, Kinder to Year 6)",-32.946197,151.711766,1094,529,,2289
4371,Queanbeyan ,NSW,"Queanbeyan East Public School, Yass St, Postcode-2620","Primary School (Coed, Kinder to Year 6)",-35.34542,149.24613,977,192,,2620
4372,Raymond Terrace ,NSW,"Irrawang Public School, Geer St, Postcode-2324","Primary School (Coed, Kinder to Year 6)",-32.758624,151.756776,849,292,,2324
