Property_Id,State Code,Suburb,Address,Property_Median_Value,Updated_on,Postcode
1151,NSW,Pages Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1152,NSW,Parkville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1153,NSW,Scone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1154,NSW,Segenhoe,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1155,NSW,Stewarts Brook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1156,NSW,Tomalla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1157,NSW,Waverly,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1158,NSW,Wingen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1159,NSW,Woolooma,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2337","318,000.00",1/06/2017,2337
1160,NSW,Ardglen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1161,NSW,Blandford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1162,NSW,Crawney,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1163,NSW,Green Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1164,NSW,Murrurundi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1165,NSW,Pages River,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1166,NSW,Sandy Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1167,NSW,Scotts Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1168,NSW,Timor,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2338",,1/06/2017,2338
1169,NSW,Big Jacks Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1170,NSW,Braefield,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1171,NSW,Cattle Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1172,NSW,Chilcotts Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1173,NSW,Little Jacks Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1174,NSW,Macdonalds Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1175,NSW,Parraweena,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1176,NSW,Warrah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1177,NSW,Warrah Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1178,NSW,Willow Tree,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2339",,1/06/2017,2339
1179,NSW,Appleby,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1180,NSW,Barry,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1181,NSW,Bective,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1182,NSW,Bithramere,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1183,NSW,Bowling Alley Point,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1184,NSW,Calala,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1185,NSW,Carroll,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1186,NSW,Daruka,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1187,NSW,Duncans Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1188,NSW,Dungowan,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1189,NSW,East Tamworth,"NEW SOUTH WALES_NSW, TAMWORTH, Postcode-2340","333,000.00",1/06/2017,2340
1190,NSW,Garoo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1191,NSW,Gidley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1192,NSW,Goonoo Goonoo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1193,NSW,Gowrie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1194,NSW,Hallsville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1195,NSW,Hanging Rock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1196,NSW,Hillvue,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1197,NSW,Keepit,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1198,NSW,Kingswood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1199,NSW,Loomberah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1200,NSW,Moore Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1201,NSW,Nemingha,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1202,NSW,North Tamworth,"NEW SOUTH WALES_NSW, TAMWORTH, Postcode-2340","333,000.00",1/06/2017,2340
1203,NSW,Nundle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1204,NSW,Ogunbil,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1205,NSW,Oxley Vale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1206,NSW,Piallamore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1207,NSW,Somerton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1208,NSW,South Tamworth,"NEW SOUTH WALES_NSW, TAMWORTH, Postcode-2340","333,000.00",1/06/2017,2340
1209,NSW,Taminda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1210,NSW,Tamworth,"NEW SOUTH WALES_NSW, TAMWORTH, Postcode-2340","333,000.00",1/06/2017,2340
1211,NSW,Timbumburi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1212,NSW,Wallamore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1213,NSW,Warral,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1214,NSW,Weabonga,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1215,NSW,West Tamworth,"NEW SOUTH WALES_NSW, TAMWORTH, Postcode-2340","333,000.00",1/06/2017,2340
1216,NSW,Westdale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1217,NSW,Woolomin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2340","333,000.00",1/06/2017,2340
1218,NSW,Werris Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2341",,1/06/2017,2341
1219,NSW,Blackville,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1220,NSW,Bundella,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1221,NSW,Caroona,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1222,NSW,Colly Blue,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1223,NSW,Coomoo Coomoo,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1224,NSW,Pine Ridge,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1225,NSW,Quipolly,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1226,NSW,Quirindi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1227,NSW,Spring Ridge,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1228,NSW,Wallabadah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1229,NSW,Warrah Ridge,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1230,NSW,Windy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1231,NSW,Yannergee,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2343",,1/06/2017,2343
1232,NSW,Duri,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2344",,1/06/2017,2344
1233,NSW,Winton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2344",,1/06/2017,2344
1234,NSW,Attunga,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2345",,1/06/2017,2345
1235,NSW,Garthowen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2345",,1/06/2017,2345
1236,NSW,Borah Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1237,NSW,Halls Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1238,NSW,Klori,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1239,NSW,Manilla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1240,NSW,Namoi River,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1241,NSW,New Mexico,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1242,NSW,Rushes Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1243,NSW,Upper Manilla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1244,NSW,Warrabah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1245,NSW,Wongo Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2346","313,750.00",1/06/2017,2346
1246,NSW,Banoon,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1247,NSW,Barraba,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1248,NSW,Caroda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1249,NSW,Cobbadah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1250,NSW,Gulf Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1251,NSW,Gundamulda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1252,NSW,Ironbark,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1253,NSW,Lindesay,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1254,NSW,Longarm,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1255,NSW,Mayvale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1256,NSW,Red Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1257,NSW,Thirloene,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1258,NSW,Upper Horton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1259,NSW,Woodsreef,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2347",,1/06/2017,2347
1260,NSW,Aberfoyle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1261,NSW,Abington,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1262,NSW,Argyle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1263,NSW,Armidale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1264,NSW,Bona Vista,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1265,NSW,Boorolong,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1266,NSW,Castle Doyle,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1267,NSW,Dangarsleigh,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1268,NSW,Donald Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1269,NSW,Dumaresq,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1270,NSW,Duval,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1271,NSW,Enmore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1272,NSW,Hillgrove,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1273,NSW,Invergowrie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1274,NSW,Jeogla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1275,NSW,Kellys Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1276,NSW,Lyndhurst,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1277,NSW,Puddledock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1278,NSW,Saumarez,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1279,NSW,Saumarez Ponds,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1280,NSW,Thalgarrah,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1281,NSW,Tilbuster,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1282,NSW,Wards Mistake,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1283,NSW,West Armidale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1284,NSW,Wollomombi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1285,NSW,Wongwibinda,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2350","356,250.00",1/06/2017,2350
1286,NSW,Kootingal,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2352","340,000.00",1/06/2017,2352
1287,NSW,Limbri,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2352","340,000.00",1/06/2017,2352
1288,NSW,Mulla Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2352","340,000.00",1/06/2017,2352
1289,NSW,Tintinhull,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2352","340,000.00",1/06/2017,2352
1290,NSW,Moonbi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2353",,1/06/2017,2353
1291,NSW,Branga Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1292,NSW,Kentucky,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1293,NSW,Kentucky South,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1294,NSW,Moona Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1295,NSW,Niangala,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1296,NSW,Nowendoc,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1297,NSW,Walcha,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1298,NSW,Walcha Road,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1299,NSW,Wollun,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1300,NSW,Woolbrook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1301,NSW,Yarrowitch,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2354","450,000.00",1/06/2017,2354
1302,NSW,Bendemeer,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2355",,1/06/2017,2355
1303,NSW,Watsons Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2355",,1/06/2017,2355
1304,NSW,Bomera,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1305,NSW,Bugaldie,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1306,NSW,Coonabarabran,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1307,NSW,Dandry,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1308,NSW,Gowang,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1309,NSW,Purlewaugh,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1310,NSW,Rocky Glen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1311,NSW,Tannabar,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1312,NSW,Ulamambri,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2357","215,000.00",1/06/2017,2357
1313,NSW,Arding,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1314,NSW,Bakers Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1315,NSW,Balala,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1316,NSW,Enmore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1317,NSW,Gostwyck,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1318,NSW,Kingstown,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1319,NSW,Mihi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1320,NSW,Rocky River,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1321,NSW,Salisbury Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1322,NSW,Torryburn,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1323,NSW,Uralla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1324,NSW,Yarrowyck,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2358","285,000.00",1/06/2017,2358
1325,NSW,Aberdeen,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2359",,1/06/2017,2359
1326,NSW,Bundarra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2359",,1/06/2017,2359
1327,NSW,Camerons Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2359",,1/06/2017,2359
1328,NSW,Auburn Vale,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1329,NSW,Brodies Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1330,NSW,Bukkulla,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1331,NSW,Cherry Tree Hill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1332,NSW,Copeton,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1333,NSW,Elsmore,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1334,NSW,Gilgai,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1335,NSW,Graman,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1336,NSW,Gum Flat,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1337,NSW,Howell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1338,NSW,Inverell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1339,NSW,Kings Plains,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1340,NSW,Little Plain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1341,NSW,Long Plain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1342,NSW,Mount Russell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1343,NSW,Newstead,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1344,NSW,Nullamanna,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1345,NSW,Paradise,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1346,NSW,Rob Roy,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1347,NSW,Sapphire,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1348,NSW,Spring Mountain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1349,NSW,Stanborough,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1350,NSW,Swanbrook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1351,NSW,Wallangra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1352,NSW,Wandera,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1353,NSW,Woodstock,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2360","251,000.00",1/06/2017,2360
1354,NSW,Ashford,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2361",,1/06/2017,2361
1355,NSW,Atholwood,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2361",,1/06/2017,2361
1356,NSW,Bonshaw,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2361",,1/06/2017,2361
1357,NSW,Limestone,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2361",,1/06/2017,2361
1358,NSW,Pindaroi,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2361",,1/06/2017,2361
1359,NSW,Backwater,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1360,NSW,Bald Blair,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1361,NSW,Baldersleigh,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1362,NSW,Bassendean,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1363,NSW,Ben Lomond,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1364,NSW,Black Mountain,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1365,NSW,Briarbrook,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1366,NSW,Brockley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1367,NSW,Brushy Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1368,NSW,Falconer,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1369,NSW,Georges Creek,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1370,NSW,Glen Nevis,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1371,NSW,Glencoe,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1372,NSW,Green Hills,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1373,NSW,Guyra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1374,NSW,Llangothlin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1375,NSW,Maybole,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1376,NSW,Mount Mitchell,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1377,NSW,New Valley,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1378,NSW,Oban,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1379,NSW,South Guyra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1380,NSW,Tenterden,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1381,NSW,The Basin,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1382,NSW,Tubbamurra,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1383,NSW,Wandsworth,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2365",,1/06/2017,2365
1384,NSW,Old Mill,"NEW SOUTH WALES_NSW, SYDNEY, Postcode-2369",,1/06/2017,2369
